偽錫泣恫炎才偽已�鯀� x, y, z, i, j, k 、紗堀業 a
40.923701, -35.641577, 146.100092, 0.441563, 0.388894, 0.000000、-1.015370
40.962494, -35.601216, 146.042961, 0.441440, 0.389963, 0.000000、-0.938812
41.001214, -35.560869, 145.985773, 0.441314, 0.391031, 0.000000、-0.851543
41.039861, -35.520536, 145.928526, 0.441187, 0.392100, 0.000000、-0.753552
41.078434, -35.480216, 145.871221, 0.441059, 0.393168, 0.000000、-0.644825
41.116933, -35.439909, 145.813857, 0.440928, 0.394235, 0.000000、-0.525816
41.155358, -35.399615, 145.756435, 0.440796, 0.395303, 0.000000、-0.407877
41.193707, -35.359334, 145.698954, 0.440662, 0.396369, 0.000000、-0.299189
41.231981, -35.319065, 145.641415, 0.440527, 0.397436, 0.000000、-0.196331
41.270179, -35.278809, 145.583816, 0.440389, 0.398502, 0.000000、-0.099127
41.308301, -35.238565, 145.526159, 0.440250, 0.399567, 0.000000、-0.007591
41.346346, -35.198332, 145.468442, 0.440110, 0.400632, 0.000000、0.078268
41.384313, -35.158112, 145.410667, 0.439968, 0.401696, 0.000000、0.158438
41.422203, -35.117903, 145.352832, 0.439824, 0.402760, 0.000000、0.232910
41.460015, -35.077705, 145.294937, 0.439678, 0.403823, 0.000000、0.301674
41.497748, -35.037519, 145.236983, 0.439531, 0.404886, 0.000000、0.364723
41.535402, -34.997343, 145.178970, 0.439383, 0.405947, 0.000000、0.422049
41.572977, -34.957178, 145.120896, 0.439233, 0.407008, 0.000000、0.473646
41.610471, -34.917024, 145.062764, 0.439081, 0.408069, 0.000000、0.519506
41.647886, -34.876880, 145.004571, 0.438928, 0.409128, 0.000000、0.559626
41.685219, -34.836747, 144.946319, 0.438773, 0.410187, 0.000000、0.594001
41.722471, -34.796624, 144.888006, 0.438617, 0.411245, 0.000000、0.622628
41.759641, -34.756510, 144.829634, 0.438459, 0.412302, 0.000000、0.645503
41.796729, -34.716406, 144.771202, 0.438300, 0.413358, 0.000000、0.662625
41.833735, -34.676312, 144.712710, 0.438139, 0.414413, 0.000000、0.673994
41.870657, -34.636228, 144.654158, 0.437977, 0.415467, 0.000000、0.679608
41.907495, -34.596152, 144.595546, 0.437813, 0.416520, 0.000000、0.679469
41.944249, -34.556086, 144.536874, 0.437649, 0.417572, 0.000000、0.673579
41.980919, -34.516029, 144.478143, 0.437482, 0.418623, 0.000000、0.661939
42.017504, -34.475981, 144.419351, 0.437315, 0.419673, 0.000000、0.644554
42.054003, -34.435941, 144.360499, 0.437146, 0.420722, 0.000000、0.621428
42.090416, -34.395910, 144.301588, 0.436975, 0.421770, 0.000000、0.592565
42.126743, -34.355887, 144.242616, 0.436804, 0.422816, 0.000000、0.557972
42.162982, -34.315873, 144.183585, 0.436631, 0.423861, 0.000000、0.517657
42.199135, -34.275867, 144.124494, 0.436456, 0.424905, 0.000000、0.471626
42.235199, -34.235869, 144.065344, 0.436281, 0.425948, 0.000000、0.419890
42.271175, -34.195880, 144.006133, 0.436104, 0.426989, 0.000000、0.362457
42.307063, -34.155898, 143.946863, 0.435926, 0.428029, 0.000000、0.299487
42.342861, -34.115923, 143.887534, 0.435747, 0.429068, 0.000000、0.236459
42.378570, -34.075957, 143.828145, 0.435567, 0.430105, 0.000000、0.178571
42.414188, -34.035998, 143.768697, 0.435385, 0.431141, 0.000000、0.123931
42.449716, -33.996046, 143.709189, 0.435202, 0.432175, 0.000000、0.072384
42.485152, -33.956102, 143.649623, 0.435019, 0.433208, 0.000000、0.023929
42.520498, -33.916165, 143.589997, 0.434834, 0.434240, 0.000000、-0.021436
42.555751, -33.876235, 143.530312, 0.434648, 0.435269, 0.000000、-0.063716
42.590912, -33.836312, 143.470568, 0.434460, 0.436297, 0.000000、-0.106020
42.625981, -33.796397, 143.410766, 0.434272, 0.437324, 0.000000、-0.460428
42.660959, -33.756490, 143.350905, 0.434083, 0.438349, 0.000000、-0.173420
42.695848, -33.716592, 143.290987, 0.433893, 0.439372, 0.000000、-0.203986
42.730651, -33.676706, 143.231010, 0.433701, 0.440394, 0.000000、-0.231496
42.765368, -33.636831, 143.170977, 0.433509, 0.441414, 0.000000、-0.255958
42.800001, -33.596971, 143.110887, 0.433315, 0.442433, 0.000000、-0.277380
42.834553, -33.557124, 143.050740, 0.433121, 0.443450, 0.000000、-0.295767
42.869025, -33.517294, 142.990538, 0.432925, 0.444466, 0.000000、-0.311126
42.903418, -33.477480, 142.930280, 0.432728, 0.445480, 0.000000、-0.323465
42.937734, -33.437685, 142.869966, 0.432531, 0.446492, 0.000000、-0.332788
42.971976, -33.397909, 142.809598, 0.432332, 0.447503, 0.000000、-0.339101
43.006145, -33.358154, 142.749175, 0.432132, 0.448513, 0.000000、-0.342410
43.040242, -33.318420, 142.688698, 0.431931, 0.449521, 0.000000、-0.342721
43.074269, -33.278709, 142.628167, 0.431729, 0.450527, 0.000000、-0.340037
43.108228, -33.239022, 142.567583, 0.431526, 0.451533, 0.000000、-0.334363
43.142121, -33.199361, 142.506946, 0.431322, 0.452536, 0.000000、-0.325705
43.175949, -33.159725, 142.446255, 0.431117, 0.453539, 0.000000、-0.314064
43.209714, -33.120117, 142.385512, 0.430911, 0.454540, 0.000000、-0.299446
43.243418, -33.080538, 142.324717, 0.430704, 0.455539, 0.000000、-0.281854
43.277063, -33.040988, 142.263870, 0.430496, 0.456537, 0.000000、-0.261290
43.310649, -33.001469, 142.202972, 0.430287, 0.457534, 0.000000、-0.237756
43.344180, -32.961982, 142.142022, 0.430077, 0.458530, 0.000000、-0.211257
43.377656, -32.922528, 142.081021, 0.429866, 0.459524, 0.000000、-0.181793
43.411079, -32.883108, 142.019969, 0.429654, 0.460516, 0.000000、-0.149369
43.444452, -32.843723, 141.958867, 0.429441, 0.461508, 0.000000、-0.115678
43.477775, -32.804374, 141.897715, 0.429226, 0.462498, 0.000000、-0.084599
43.511050, -32.765062, 141.836513, 0.429011, 0.463487, 0.000000、-0.055368
43.544279, -32.725789, 141.775262, 0.428795, 0.464474, 0.000000、-0.027741
43.577464, -32.686556, 141.713961, 0.428578, 0.465460, 0.000000、-0.001716
43.610607, -32.647362, 141.652611, 0.428360, 0.466445, 0.000000、0.022710
43.643708, -32.608211, 141.591213, 0.428140, 0.467429, 0.000000、0.045537
43.676770, -32.569102, 141.529766, 0.427920, 0.468412, 0.000000、0.066768
43.709795, -32.530037, 141.468270, 0.427699, 0.469393, 0.000000、0.086404
43.742783, -32.491016, 141.406727, 0.427476, 0.470373, 0.000000、0.104447
43.775737, -32.452042, 141.345137, 0.427253, 0.471352, 0.000000、0.120899
43.808659, -32.413114, 141.283499, 0.427029, 0.472330, 0.000000、0.135759
43.841549, -32.374234, 141.221814, 0.426804, 0.473306, 0.000000、0.149029
43.874410, -32.335404, 141.160082, 0.426577, 0.474282, 0.000000、0.160710
43.907244, -32.296623, 141.098304, 0.426350, 0.475256, 0.000000、0.170803
43.940051, -32.257894, 141.036480, 0.426122, 0.476229, 0.000000、0.179306
43.972834, -32.219217, 140.974610, 0.425892, 0.477201, 0.000000、0.186222
44.005594, -32.180593, 140.912694, 0.425662, 0.478172, 0.000000、0.191549
44.038333, -32.142024, 140.850733, 0.425431, 0.479141, 0.000000、0.195288
44.071052, -32.103510, 140.788727, 0.425198, 0.480110, 0.000000、0.197439
44.103754, -32.065053, 140.726676, 0.424965, 0.481078, 0.000000、0.198000
44.136439, -32.026653, 140.664581, 0.424731, 0.482044, 0.000000、0.196971
44.169110, -31.988311, 140.602441, 0.424495, 0.483010, 0.000000、0.194350
44.201768, -31.950030, 140.540258, 0.424259, 0.483974, 0.000000、0.190138
44.234414, -31.911809, 140.478031, 0.424022, 0.484937, 0.000000、0.184333
44.267051, -31.873651, 140.415761, 0.423783, 0.485900, 0.000000、0.176932
44.299680, -31.835555, 140.353448, 0.423544, 0.486861, 0.000000、0.167936
44.332302, -31.797523, 140.291092, 0.423304, 0.487822, 0.000000、0.157340
44.364920, -31.759556, 140.228694, 0.423062, 0.488781, 0.000000、0.145145
44.397534, -31.721655, 140.166254, 0.422820, 0.489739, 0.000000、0.131347
44.430147, -31.683822, 140.103772, 0.422577, 0.490697, 0.000000、0.115944
44.462760, -31.646057, 140.041249, 0.422333, 0.491653, 0.000000、0.098934
44.495374, -31.608362, 139.978684, 0.422087, 0.492609, 0.000000、0.080553
44.527992, -31.570737, 139.916079, 0.421841, 0.493564, 0.000000、0.062948
44.560615, -31.533183, 139.853434, 0.421594, 0.494518, 0.000000、0.046586
44.593245, -31.495703, 139.790748, 0.421345, 0.495470, 0.000000、-0.004721
44.625883, -31.458296, 139.728022, 0.421096, 0.496422, 0.000000、-0.056272
44.658530, -31.420964, 139.665257, 0.420846, 0.497374, 0.000000、0.002072
44.691189, -31.383708, 139.602453, 0.420594, 0.498324, 0.000000、-0.011092
44.723861, -31.346529, 139.539610, 0.420342, 0.499273, 0.000000、-0.023404
44.756547, -31.309429, 139.476728, 0.420088, 0.500222, 0.000000、-0.034865
44.789249, -31.272407, 139.413808, 0.419834, 0.501170, 0.000000、-0.045474
44.821968, -31.235465, 139.350850, 0.419578, 0.502117, 0.000000、-0.055229
44.854707, -31.198605, 139.287854, 0.419322, 0.503064, 0.000000、-0.064130
44.887466, -31.161827, 139.224821, 0.419064, 0.504009, 0.000000、-0.072174
44.920247, -31.125133, 139.161751, 0.418805, 0.504954, 0.000000、-0.079362
44.953052, -31.088524, 139.098645, 0.418545, 0.505899, 0.000000、-0.085690
44.985883, -31.052000, 139.035502, 0.418284, 0.506842, 0.000000、-0.091158
45.018741, -31.015563, 138.972323, 0.418022, 0.507786, 0.000000、-0.095763
45.051627, -30.979214, 138.909108, 0.417759, 0.508728, 0.000000、-0.099502
45.084543, -30.942954, 138.845858, 0.417494, 0.509670, 0.000000、-0.102374
45.117491, -30.906785, 138.782573, 0.417228, 0.510611, 0.000000、-0.104375
45.150473, -30.870707, 138.719253, 0.416962, 0.511552, 0.000000、-0.105504
45.183490, -30.834721, 138.655899, 0.416694, 0.512493, 0.000000、-0.105757
45.216543, -30.798830, 138.592511, 0.416424, 0.513433, 0.000000、-0.105130
45.249635, -30.763033, 138.529089, 0.416154, 0.514372, 0.000000、-0.103621
45.282766, -30.727333, 138.465634, 0.415882, 0.515311, 0.000000、-0.101226
45.315939, -30.691730, 138.402146, 0.415609, 0.516250, 0.000000、-0.097941
45.349156, -30.656226, 138.338626, 0.415335, 0.517188, 0.000000、-0.093763
45.382417, -30.620821, 138.275074, 0.415060, 0.518125, 0.000000、-0.088687
45.415725, -30.585518, 138.211489, 0.414783, 0.519063, 0.000000、-0.082709
45.449081, -30.550317, 138.147874, 0.414505, 0.520000, 0.000000、-0.075824
45.482488, -30.515220, 138.084227, 0.414225, 0.520937, 0.000000、-0.068027
45.515946, -30.480228, 138.020550, 0.413945, 0.521873, 0.000000、-0.059314
45.549457, -30.445342, 137.956843, 0.413663, 0.522809, 0.000000、-0.049746
45.583023, -30.410564, 137.893106, 0.413380, 0.523745, 0.000000、-0.040390
45.616647, -30.375895, 137.829340, 0.413095, 0.524681, 0.000000、-0.031782
45.650329, -30.341335, 137.765545, 0.412809, 0.525617, 0.000000、-0.023652
45.684071, -30.306888, 137.701722, 0.412521, 0.526552, 0.000000、-0.015992
45.717876, -30.272553, 137.637870, 0.412233, 0.527487, 0.000000、-0.008806
45.751744, -30.238333, 137.573991, 0.411942, 0.528422, 0.000000、-0.002095
45.785679, -30.204229, 137.510085, 0.411651, 0.529357, 0.000000、0.004138
45.819680, -30.170242, 137.446152, 0.411357, 0.530292, 0.000000、0.009891
45.853752, -30.136373, 137.382194, 0.411063, 0.531227, 0.000000、0.015162
45.887894, -30.102625, 137.318209, 0.410767, 0.532161, 0.000000、0.019948
45.922109, -30.068998, 137.254200, 0.410469, 0.533096, 0.000000、0.024246
45.956399, -30.035495, 137.190166, 0.410170, 0.534031, 0.000000、0.028053
45.990766, -30.002116, 137.126108, 0.409869, 0.534966, 0.000000、0.031366
46.025212, -29.968863, 137.062027, 0.409567, 0.535900, 0.000000、0.034182
46.059738, -29.935739, 136.997923, 0.409264, 0.536835, 0.000000、0.036499
46.094347, -29.902743, 136.933797, 0.408958, 0.537770, 0.000000、0.038311
46.129039, -29.869878, 136.869648, 0.408651, 0.538705, 0.000000、0.039617
46.163819, -29.837146, 136.805479, 0.408343, 0.539640, 0.000000、0.040412
46.198686, -29.804549, 136.741289, 0.408033, 0.540576, 0.000000、0.040692
46.233644, -29.772087, 136.677080, 0.407721, 0.541511, 0.000000、0.040455
46.268694, -29.739763, 136.612851, 0.407408, 0.542447, 0.000000、0.039694
46.303838, -29.707578, 136.548604, 0.407093, 0.543383, 0.000000、0.038408
46.339078, -29.675534, 136.484338, 0.406776, 0.544319, 0.000000、0.036590
46.374417, -29.643633, 136.420056, 0.406457, 0.545256, 0.000000、0.034237
46.409856, -29.611876, 136.355757, 0.406137, 0.546193, 0.000000、0.399702
46.445395, -29.580264, 136.291442, 0.405815, 0.547130, 0.000000、0.054672
46.481034, -29.548796, 136.227111, 0.405491, 0.548067, 0.000000、0.028046
46.516773, -29.517472, 136.162766, 0.405166, 0.549005, 0.000000、0.024034
46.552611, -29.486290, 136.098407, 0.404839, 0.549943, 0.000000、0.019467
46.588549, -29.455252, 136.034034, 0.404510, 0.550881, 0.000000、0.014340
46.624586, -29.424357, 135.969648, 0.404179, 0.551819, 0.000000、0.008653
46.660722, -29.393604, 135.905249, 0.403846, 0.552758, 0.000000、0.002814
46.696957, -29.362992, 135.840838, 0.403512, 0.553697, 0.000000、-0.002548
46.733291, -29.332522, 135.776415, 0.403176, 0.554636, 0.000000、-0.007604
46.769723, -29.302193, 135.711982, 0.402838, 0.555576, 0.000000、-0.012377
46.806253, -29.272005, 135.647538, 0.402498, 0.556515, 0.000000、-0.016864
46.842881, -29.241957, 135.583084, 0.402157, 0.557455, 0.000000、-0.021064
46.879607, -29.212049, 135.518621, 0.401813, 0.558395, 0.000000、-0.024973
46.916430, -29.182279, 135.454149, 0.401468, 0.559336, 0.000000、-0.028590
46.953350, -29.152649, 135.389669, 0.401121, 0.560276, 0.000000、-0.031911
46.990367, -29.123157, 135.325181, 0.400772, 0.561217, 0.000000、-0.034935
47.027481, -29.093803, 135.260686, 0.400421, 0.562158, 0.000000、-0.037658
47.064692, -29.064586, 135.196184, 0.400069, 0.563099, 0.000000、-0.040078
47.101998, -29.035505, 135.131676, 0.399714, 0.564040, 0.000000、-0.042194
47.139401, -29.006561, 135.067162, 0.399358, 0.564982, 0.000000、-0.044001
47.176899, -28.977753, 135.002643, 0.399000, 0.565924, 0.000000、-0.045498
47.214493, -28.949080, 134.938119, 0.398640, 0.566865, 0.000000、-0.046682
47.252182, -28.920542, 134.873591, 0.398278, 0.567807, 0.000000、-0.047552
47.289965, -28.892138, 134.809060, 0.397914, 0.568749, 0.000000、-0.048103
47.327844, -28.863867, 134.744525, 0.397548, 0.569692, 0.000000、-0.048334
47.365816, -28.835729, 134.679988, 0.397180, 0.570634, 0.000000、-0.048243
47.403883, -28.807724, 134.615449, 0.396811, 0.571577, 0.000000、-0.047827
47.442043, -28.779850, 134.550908, 0.396439, 0.572519, 0.000000、-0.047084
47.480297, -28.752107, 134.486366, 0.396066, 0.573462, 0.000000、-0.046010
47.518643, -28.724495, 134.421823, 0.395691, 0.574405, 0.000000、-0.044605
47.557083, -28.697012, 134.357281, 0.395313, 0.575348, 0.000000、-0.042865
47.595615, -28.669659, 134.292738, 0.394934, 0.576291, 0.000000、-0.040787
47.634240, -28.642434, 134.228197, 0.394553, 0.577234, 0.000000、-0.038371
47.672956, -28.615337, 134.163656, 0.394170, 0.578177, 0.000000、-0.035612
47.711764, -28.588368, 134.099118, 0.393784, 0.579121, 0.000000、-0.032509
47.750663, -28.561524, 134.034582, 0.393397, 0.580064, 0.000000、-0.029061
47.789654, -28.534807, 133.970048, 0.393008, 0.581008, 0.000000、-0.025484
47.828734, -28.508214, 133.905518, 0.392617, 0.581951, 0.000000、-0.022212
47.867905, -28.481746, 133.840992, 0.392224, 0.582895, 0.000000、-0.019150
47.907167, -28.455401, 133.776469, 0.391829, 0.583838, 0.000000、-0.016277
47.946517, -28.429179, 133.711951, 0.391432, 0.584782, 0.000000、-0.013593
47.985957, -28.403080, 133.647439, 0.391033, 0.585726, 0.000000、-0.011100
48.025486, -28.377101, 133.582931, 0.390632, 0.586670, 0.000000、-0.008799
48.065104, -28.351243, 133.518430, 0.390229, 0.587613, 0.000000、-0.077722
48.104811, -28.325506, 133.453935, 0.389823, 0.588557, 0.000000、-0.037041
48.144608, -28.299891, 133.389448, 0.389416, 0.589501, 0.000000、-0.003519
48.184495, -28.274397, 133.324968, 0.389007, 0.590445, 0.000000、-0.002095
48.224473, -28.249025, 133.260496, 0.388596, 0.591389, 0.000000、-0.000870
48.264544, -28.223776, 133.196034, 0.388182, 0.592333, 0.000000、0.000155
48.304707, -28.198650, 133.131580, 0.387767, 0.593276, 0.000000、0.000978
48.344964, -28.173647, 133.067138, 0.387350, 0.594220, 0.000000、0.001599
48.385314, -28.148769, 133.002705, 0.386931, 0.595164, 0.000000、0.002015
48.425759, -28.124015, 132.938285, 0.386510, 0.596108, 0.000000、0.002226
48.466300, -28.099386, 132.873876, 0.386086, 0.597052, 0.000000、0.002229
48.506936, -28.074882, 132.809480, 0.385661, 0.597996, 0.000000、0.002024
48.547670, -28.050505, 132.745098, 0.385234, 0.598940, 0.000000、0.001609
48.588501, -28.026253, 132.680729, 0.384805, 0.599884, 0.000000、0.000983
48.629430, -28.002129, 132.616376, 0.384373, 0.600828, 0.000000、0.000143
48.670458, -27.978132, 132.552037, 0.383940, 0.601772, 0.000000、-0.000910
48.711586, -27.954263, 132.487715, 0.383505, 0.602716, 0.000000、-0.002180
48.752814, -27.930522, 132.423409, 0.383068, 0.603660, 0.000000、-0.003667
48.794142, -27.906910, 132.359121, 0.382629, 0.604604, 0.000000、-0.005372
48.835573, -27.883427, 132.294850, 0.382188, 0.605548, 0.000000、-0.007298
48.877106, -27.860074, 132.230599, 0.381745, 0.606492, 0.000000、-0.009446
48.918741, -27.836851, 132.166367, 0.381300, 0.607436, 0.000000、-0.011817
48.960481, -27.813759, 132.102155, 0.380854, 0.608380, 0.000000、-0.014269
49.002325, -27.790799, 132.037964, 0.380405, 0.609324, 0.000000、-0.016496
49.044274, -27.767970, 131.973794, 0.379954, 0.610268, 0.000000、-0.018560
49.086329, -27.745274, 131.909647, 0.379502, 0.611213, 0.000000、-0.020478
49.128490, -27.722710, 131.845523, 0.379047, 0.612157, 0.000000、-0.022249
49.170758, -27.700280, 131.781423, 0.378591, 0.613101, 0.000000、-0.023871
49.213135, -27.677984, 131.717347, 0.378132, 0.614045, 0.000000、-0.025344
49.255620, -27.655822, 131.653297, 0.377672, 0.614989, 0.000000、-0.026666
49.298214, -27.633795, 131.589273, 0.377210, 0.615933, 0.000000、-0.027837
49.340918, -27.611904, 131.525275, 0.376746, 0.616877, 0.000000、-0.028855
49.383732, -27.590148, 131.461305, 0.376280, 0.617821, 0.000000、-0.029719
49.426658, -27.568530, 131.397364, 0.375812, 0.618765, 0.000000、-0.030428
49.469696, -27.547048, 131.333451, 0.375343, 0.619709, 0.000000、-0.030982
49.512847, -27.525704, 131.269568, 0.374871, 0.620653, 0.000000、-0.030621
49.556111, -27.504497, 131.205716, 0.374398, 0.621597, 0.000000、0.064461
49.599488, -27.483429, 131.141896, 0.373922, 0.622541, 0.000000、-0.030890
49.642979, -27.462499, 131.078107, 0.373445, 0.623485, 0.000000、-0.030640
49.686585, -27.441706, 131.014352, 0.372966, 0.624429, 0.000000、-0.030227
49.730305, -27.421052, 130.950630, 0.372486, 0.625373, 0.000000、-0.029651
49.774139, -27.400535, 130.886942, 0.372003, 0.626316, 0.000000、-0.028909
49.818089, -27.380156, 130.823290, 0.371518, 0.627260, 0.000000、-0.028002
49.862154, -27.359915, 130.759673, 0.371032, 0.628203, 0.000000、-0.026928
